ID	WT_r1	WT_r2	WT_r3	KO_r1	KO_r2	KO_r3	KO_rescue_r1	KO_rescue_r2	KO_rescue_r3
ENSMUSG00000082877	1.99	0.24	0.19	1.69	1.32	3.9	4.13	3.78	2.64
ENSMUSG00000082879	1.19	0.81	3.51	0.72	0.03	0.48	4.01	2.28	0.48
ENSMUSG00000082884	1.83	3.12	3.04	0.4	2.1	0.18	1.92	2.26	2.54
ENSMUSG00000082895	8.59	8.92	12.6	6.61	6.82	8.27	5.85	7.33	13.43
ENSMUSG00000082896	1.49	1.16	2.73	1.04	1.43	1.69	2.23	1.53	1.1
ENSMUSG00000082900	4.19	5.64	8.7	5.6	5.18	8.05	7.97	12.38	8.31
ENSMUSG00000082905	12.33	10.9	16.05	11.2	10.36	12.64	16.45	9.87	17.42
ENSMUSG00000082908	16.42	17.07	21.34	11.78	14.83	13.12	18.65	17.25	17.9
ENSMUSG00000082911	6.61	8.9	5.32	8.67	13.3	11.88	5.38	3.21	8.13
ENSMUSG00000082922	0.16	1.1	0.49	3.78	0.26	0.49	1.37	2.65	1.85
ENSMUSG00000082926	2	0.1	0.36	0.72	1.98	0.36	1.36	3.15	0.36
ENSMUSG00000082927	7.38	14.86	8.89	6.2	4.61	7.23	7.77	10.76	9.89
ENSMUSG00000082929	1.86	2.02	2.49	3.77	2.62	4.58	1.18	2.83	5.02
ENSMUSG00000082931	0.59	2.6	0.89	0.59	1.15	0.84	2.14	0	0.05
ENSMUSG00000082935	12.33	13.58	9.08	11.63	22.52	16.3	18.76	20.81	26.18
ENSMUSG00000082936	1.12	-0.05	0.46	0.36	3.33	1.52	1.16	2.7	0.46
ENSMUSG00000082947	1	1.97	3.06	2.73	3.74	1.16	4.34	2.76	4.85
ENSMUSG00000082951	1.94	0.12	0.82	0.48	1.26	3.92	0.48	0.12	-0.02
ENSMUSG00000082955	1.28	0.38	2.99	0.81	0.38	0.92	0.68	2.62	1.22
ENSMUSG00000082961	3.08	7.24	4.5	5.83	6.43	3.25	3.2	5.83	6.82
ENSMUSG00000082964	3.2	2.88	2.4	4.87	2.59	3.15	3.41	2.78	5.14
ENSMUSG00000082974	3.63	1.87	4.76	2.02	3.61	2.8	3.15	2.65	2.49
ENSMUSG00000082978	21.26	33	27.29	23.36	23.16	23.61	27.77	43.67	30.8
ENSMUSG00000082987	1.26	2.62	1.88	2.38	2.32	4.94	2.08	0.03	1.23
ENSMUSG00000082988	0.04	0.67	1.77	1.63	1.82	1.65	2.72	1.92	1.08
ENSMUSG00000082990	2.11	1.62	4.82	2.68	2.65	4.49	6.15	1.62	3.45
ENSMUSG00000082991	1.36	0.25	1.87	1.71	1.34	1.75	0.75	1.44	0.01
ENSMUSG00000082998	9.31	10.24	8.1	8.43	11.1	9.35	9.95	9.44	8.46
ENSMUSG00000083004	3.17	2.46	4.2	2.82	4.02	2.12	3.31	4.34	3.92
ENSMUSG00000083007	3.71	6.79	8.03	4.52	4.1	7.57	7.82	5.69	2.9
ENSMUSG00000083011	3.56	2.46	5.09	2.71	4.45	3.23	2.28	3.6	1.89
ENSMUSG00000083012	14.35	19.1	15.99	17.73	20.09	21.99	7.82	14.93	6.94
ENSMUSG00000083016	2.24	2.77	4.64	4.35	9.76	7.32	3.08	1.71	3.25
ENSMUSG00000083019	2.06	2.37	4.64	2.39	2.9	2.51	5.42	5.41	5.79
ENSMUSG00000083022	8.61	6.46	5.57	4.39	3.39	4.21	5.2	9.18	4.17
ENSMUSG00000083025	1.77	2.03	1.95	2.25	0.39	1.82	0.59	0.39	1.18
ENSMUSG00000083027	1.25	0.31	1.98	1.66	0.31	0.27	1.35	2.72	4.48
ENSMUSG00000083033	0.28	0.99	1.04	2.52	2.35	0.98	0.28	2.53	1.29
ENSMUSG00000083041	29.32	44.65	32.64	32.7	31.44	38.46	53.7	58.36	55.32
ENSMUSG00000083044	5.65	6.49	8.2	3.63	3.42	4.62	7.5	8.68	6.23
ENSMUSG00000083046	2.04	0.8	1.35	1.74	1.05	2.26	2.17	2.24	0.32
ENSMUSG00000083052	1.47	2.55	1.36	3.27	2.27	1.3	0.92	1.27	2.91
ENSMUSG00000083064	4.61	11.19	5.67	9.68	7.48	6.33	10.31	11.54	6.58
ENSMUSG00000083072	4.63	2.94	4.99	4.21	3.43	4.65	4.93	6.78	6.27
ENSMUSG00000083075	0.81	2.58	3.65	4.71	0.84	4.31	4.63	3.35	4.56
ENSMUSG00000083078	0.73	0.73	2.24	0.03	-0.03	0.3	1.5	2.16	0.3
ENSMUSG00000083084	0.6	0.96	2.17	0.78	1.21	1.1	1.36	2.4	0.16
ENSMUSG00000083086	2.83	0.82	1.28	0.99	3.17	3.02	1.57	1.16	0.32
ENSMUSG00000083087	12.26	13.25	11.9	12.98	17.57	12.17	14.52	23.59	16.09
ENSMUSG00000083089	1.43	7.05	5.9	2.66	1.64	2.65	7.92	2.9	0.71
ENSMUSG00000083094	0.89	3.35	0.47	1.92	1.09	3	3.09	2.41	1.59
ENSMUSG00000083097	2.57	1.81	3.05	2.46	2.37	0.23	0.72	1.34	0.23
ENSMUSG00000083100	4.81	3.26	2.76	2.19	0.48	5.61	2.05	6.5	3.53
ENSMUSG00000083104	2.34	2.1	6.56	4.67	3.5	3.71	4.59	3.68	2.59
ENSMUSG00000083112	1.17	2.25	2.42	0.55	0.95	2.28	3.84	4.38	2.91
ENSMUSG00000083116	0.39	1.56	0.26	1.22	1.05	3.12	3.2	4.44	2.77
ENSMUSG00000083121	2.34	3.93	3.59	3.53	2.84	5.92	5.93	1.86	6.7
ENSMUSG00000083122	4.71	3.22	8.25	2.92	5.25	5.47	3.41	1.85	4.17
ENSMUSG00000083139	2.27	3.92	8.44	4.73	9.21	1.75	6.08	3.03	6.72
ENSMUSG00000083146	2.51	1.04	4.8	1.06	1.33	3.04	1.83	2.71	2.04
ENSMUSG00000083152	4.23	3.3	2.3	4.43	3.29	2.17	0.8	2.3	5.21
ENSMUSG00000083157	0.08	0.89	1.35	3.59	0.06	1.29	1.26	2.44	1.62
ENSMUSG00000083161	63.51	65.03	45.86	76.79	43.94	77.46	55.97	44.19	54.87
ENSMUSG00000083165	0.57	0.81	0.93	1.45	2.16	2.54	1.31	1.17	1.14
ENSMUSG00000083166	6.42	7.51	19.46	10.02	23.62	20.86	14.48	9.11	5.65
ENSMUSG00000083177	0.06	0.43	0.07	1	2.81	6.19	2.44	0.43	0.07
ENSMUSG00000083178	1.82	1.69	0.33	0.62	0.04	0.33	1.22	1.23	0.33
ENSMUSG00000083179	8.69	4.87	8.68	4.11	8.84	8.09	9.17	12.55	7.99
ENSMUSG00000083193	6.79	5.48	4.4	8.12	11.33	10.53	23.18	13.4	20.54
ENSMUSG00000083209	1.92	3.92	6.87	9.77	9.34	16.54	11.12	10.03	5.04
ENSMUSG00000083215	1.53	3.42	2.9	1.04	1.37	1.78	3.04	0.35	2.38
ENSMUSG00000083218	2.17	1.01	-0.02	0.92	0.29	1.91	0.78	0.29	1.25
ENSMUSG00000083219	2.86	4.3	7.49	1.69	4.57	3.73	5.87	1.23	2.6
ENSMUSG00000083220	1.28	0.31	1.97	0.13	0.31	0.84	0.74	1.48	1.15
ENSMUSG00000083236	2.79	7.85	1.37	1.48	0.22	6.2	2.13	4.23	1.62
ENSMUSG00000083240	1.74	1.14	3.29	3.07	4.96	3.09	1.83	3.39	1.34
ENSMUSG00000083242	1.01	1.12	2.85	1.2	4.19	2.66	1.85	0.4	2.32
ENSMUSG00000083245	7.59	11.99	13.91	4.77	5.04	11.98	15.15	6.42	7.76
ENSMUSG00000083246	1.88	0.11	3.54	2.28	4.61	1.3	0.4	0.11	0.27
ENSMUSG00000083250	5.81	5	4.41	5.91	2.25	2.3	3.38	5.58	4.12
ENSMUSG00000083258	1.95	1.59	1.43	1.6	2.96	1.37	1.3	1.21	1.67
ENSMUSG00000083260	0.94	2.51	2.97	0.26	2.24	1.01	1.69	0.11	0.11
ENSMUSG00000083261	6.57	7.2	6.51	3.78	4.2	10.02	7.53	7.69	8.27
ENSMUSG00000083270	3.57	3.07	8.88	5.29	11.59	7.41	6.9	1.93	4.89
ENSMUSG00000083280	0.38	1.34	0.37	1.25	2.79	2.17	1.11	1.98	0.37
ENSMUSG00000083281	2.11	0.39	1.32	1.98	0.39	0.29	1.57	0.39	0.29
ENSMUSG00000083282	52.33	25.6	49.6	164.77	170.02	176.54	24.91	41.87	33.13
ENSMUSG00000083283	0.06	1.87	2.97	1.64	1.24	1.12	2.06	1.36	1.39
ENSMUSG00000083289	3.29	0.69	3.9	4.15	2.75	0.81	0.76	4.04	2.36
ENSMUSG00000083291	2.04	2.5	3.54	2.54	2.21	4.27	5.45	2.39	1.81
ENSMUSG00000083299	2.66	2.67	3.43	4.97	4.24	4.26	3.53	6.52	2.85
ENSMUSG00000083305	1.36	3.56	1.99	2.3	4.72	4.61	1.36	2.06	1.24
ENSMUSG00000083306	5.14	6.51	11.21	2.88	4.67	11.32	5.34	6.31	4.34
ENSMUSG00000083307	42.27	35.27	37.7	27.58	33	20.5	20.76	31.74	30.3
ENSMUSG00000083310	0.42	3.49	4.19	3.69	3.48	2.03	3.17	0.38	1.38
ENSMUSG00000083320	1.49	5.89	5.86	3.39	2.59	5.5	5.14	4.96	2.37
ENSMUSG00000083325	6.05	10.67	10.18	5.76	5.72	5.39	7.27	7.29	7.86
ENSMUSG00000083326	2.03	1.6	1.89	0.69	2.18	2.6	2.12	2.37	0.16
ENSMUSG00000083327	57.93	60.32	81.49	66.15	66.92	73.81	52.04	75.91	54.72
ENSMUSG00000083328	2.97	4.33	1.22	1.75	2.48	8.15	5.37	8.34	6.05
ENSMUSG00000083337	22.82	34.27	24.37	11.85	15.13	17.44	31.7	29.13	24.93
ENSMUSG00000083338	1.75	1.37	1.13	1.4	1.66	4.89	1.1	1.77	0.32
ENSMUSG00000083344	2.33	1.91	1.93	3.53	1.37	2.83	1.21	2.61	2.45
ENSMUSG00000083346	1.22	3.29	1.92	3.09	1.3	2.76	2.69	3.54	3.68
ENSMUSG00000083359	0.62	3.03	3.68	0.62	2	0.05	1.42	-0.06	0.05
ENSMUSG00000083362	7.88	19.36	10.84	9.78	11.34	10.19	22.97	13.53	23.62
ENSMUSG00000083364	4.69	3.33	6.93	3.37	6.59	2.57	6.47	5.81	10.45
ENSMUSG00000083367	4.18	5.6	3.39	1.61	1.89	3.19	6.91	5.43	5.57
ENSMUSG00000083382	1.02	3.5	0.89	0.43	1.29	1.81	4.19	0.19	3.72
ENSMUSG00000083390	2.08	3.86	4.97	5.86	3.85	3.87	2.9	2.84	4.92
ENSMUSG00000083391	3.14	5.7	5.52	3.01	1.59	1.35	5.6	7.95	5.46
ENSMUSG00000083392	2.98	5.92	0.42	2.43	1.95	5.63	3.08	3.19	5
ENSMUSG00000083395	0.98	1.42	2.32	1.17	0.51	3.64	1.8	0.51	0.95
ENSMUSG00000083396	7.75	9.72	14.66	10.97	6.68	12.99	14.51	9.44	7.42
ENSMUSG00000083414	1.36	0.97	2.82	0.09	0.07	0.12	0.09	1.37	0.12
ENSMUSG00000083422	5.77	7.19	7.29	4.59	6.04	6.83	7.14	5.29	5.61
ENSMUSG00000083424	3.49	5.07	3.02	4.06	7.94	3.81	4.39	6.03	5.9
ENSMUSG00000083429	1.21	3.63	2.74	3.09	4.98	5.08	4.11	4.26	1
ENSMUSG00000083431	2.07	4.23	1.95	2.47	2.32	2.65	2.17	2.5	5.56
ENSMUSG00000083443	18.84	18.25	9.03	15.55	12.13	17.96	14.78	11.78	21.9
ENSMUSG00000083449	-0.15	0.49	0.98	0.58	0.49	0.01	2.93	0.49	1.21
ENSMUSG00000083454	0.2	0.89	0.13	1.11	0.07	1.79	1.73	2.43	0.13
ENSMUSG00000083457	1.84	2.17	1.9	1.08	5.66	4.62	1.08	0.06	1.12
ENSMUSG00000083458	1.53	3.32	2.2	0.39	1.17	2.05	3.43	1.27	1.33
ENSMUSG00000083460	8.14	6.25	4.95	4.16	2.07	7.57	5.05	8.53	7.48
ENSMUSG00000083465	12.46	17.47	14.83	13.07	22.09	12.27	20.48	15.62	21.35
ENSMUSG00000083471	1.09	1.32	0.03	2.21	0.43	2.59	1.17	0.43	1.15
ENSMUSG00000083477	11.14	17.62	14.12	13.76	14.84	18.48	19.08	14.78	22.84
ENSMUSG00000083483	1.48	2.23	5.39	3.52	5.7	5.04	3.08	1.82	3.26
ENSMUSG00000083488	3.75	7.04	8.08	4.36	11.06	12.73	3.9	0.97	3.23
ENSMUSG00000083496	3.22	2.46	1.94	1.09	3.34	2.79	1.65	2.35	3.74
ENSMUSG00000083498	1.57	0.48	3.17	1.02	1.64	2.25	0.87	0.48	1.01
ENSMUSG00000083500	78.49	78.42	67.52	58.38	70.97	71.38	70.29	68.38	84.93
ENSMUSG00000083505	1.42	0.28	1.74	0.67	3.13	1.61	1.46	2.34	3.42
ENSMUSG00000083512	7.36	3.14	7.17	4.98	11.31	3.75	7.89	5.09	3.38
ENSMUSG00000083533	2.55	3.74	3.92	5.79	2.31	2.85	8.53	6.1	8.11
ENSMUSG00000083539	1.21	1.61	1.1	0.52	1.02	1.05	1.99	2.39	1.3
ENSMUSG00000083551	2.03	1.77	1.1	0.02	0.05	2.73	1.44	1.3	0.2
ENSMUSG00000083563	49.93	64.62	61.06	38.05	65.16	61.92	53.41	37.3	52.25
ENSMUSG00000083573	3.46	1.78	3.53	1.22	6.52	7.45	2.01	1.34	1.1
ENSMUSG00000083595	0.82	3.85	1.46	0.98	3.07	3.31	3.6	1.13	0.44
ENSMUSG00000083610	4.1	5.85	10.53	12.1	7.27	8.93	6.72	4.03	4.56
ENSMUSG00000083619	21.94	30.69	30.7	27.4	32.26	22.82	29.94	32.43	35.02
ENSMUSG00000083621	2.95	3.04	2.29	1.79	3.91	3.22	2.36	2.31	2.83
ENSMUSG00000083626	0.26	2.44	0.32	1.1	2.14	1.99	1.68	1.09	0.32
ENSMUSG00000083630	4.59	5.22	6.46	3.74	1.16	2.42	6.91	2.34	1.79
ENSMUSG00000083633	0.41	1.11	4.07	1.33	0.19	2.31	0.41	1.51	0.05
ENSMUSG00000083640	0.53	2.48	1.84	2.18	1.29	1.69	1.92	2.39	2.37
ENSMUSG00000083649	4.06	5.64	17.64	6.39	6.19	5.78	5.78	11.56	3.43
ENSMUSG00000083650	0.86	1.9	1.95	1.84	0.17	3.56	0.22	1.42	1.25
ENSMUSG00000083659	0.15	0.77	1.21	1.06	0.99	2.12	1.69	3.12	0.18
ENSMUSG00000083662	1.77	3.13	6.12	5.53	6.2	8.96	4.82	4.24	3.3
ENSMUSG00000083669	6.69	5.64	4.53	4.07	7.13	6.14	8.91	6.34	9.12
ENSMUSG00000083670	10.29	5.86	7.32	7.7	9.77	7.88	3.93	5.67	3.81
ENSMUSG00000083674	4.7	3.8	5.27	3.01	1.85	5.77	2.74	2.99	4.31
ENSMUSG00000083676	1.72	1.23	0.04	1.17	0.32	4.54	1.02	1.63	0.04
ENSMUSG00000083678	8.01	11.43	17.02	5.41	8.11	11.83	10.34	12.71	9.77
ENSMUSG00000083679	1.61	2.53	6.9	2.75	0.71	5.01	0.85	0.71	-0.06
ENSMUSG00000083684	0.57	0.49	3.98	2.38	2.71	2.95	1.33	0.49	0.88
ENSMUSG00000083688	5.86	4.87	4.43	3.46	11.82	5.16	8.36	7.74	9.38
ENSMUSG00000083689	0.45	1.49	1.62	2.08	0.71	2.94	1.82	1.84	1.97
ENSMUSG00000083692	1.72	2.56	4.16	5.14	3.06	3.89	3.69	1.04	2.48
ENSMUSG00000083695	8.32	1.71	3.05	0.61	0.78	0.77	0.4	2.11	0.77
ENSMUSG00000083696	2.45	7.12	7.56	1.75	6.36	5.24	3.98	2.57	4.57
ENSMUSG00000083700	10.73	7.02	8.27	19.6	17.93	18.87	15.09	15.75	22.32
ENSMUSG00000083705	1.58	5.97	7.68	6.14	7.68	5.25	5.21	6.14	4.22
ENSMUSG00000083707	3.98	0.35	0.08	0.24	2.68	2.68	2.9	1.62	4.65
ENSMUSG00000083713	2.58	4.45	1.29	6.39	3.64	8.83	5.67	12	7.07
ENSMUSG00000083716	20.36	22.71	16.58	13.82	20.43	19.97	17.66	23.03	27.26
ENSMUSG00000083718	12.37	10.36	6.78	5.74	12.12	13.06	13.21	4.11	13.24
ENSMUSG00000083720	0.66	1.18	3.5	2.97	2.54	1.49	0.66	1.54	2.06
ENSMUSG00000083723	1.74	0.37	1.09	1.41	2.32	1.03	1.12	0.37	0.09
ENSMUSG00000083725	2.15	1.07	2.3	2.02	1.33	2.19	2.33	2.63	0.54
ENSMUSG00000083734	1.13	0.43	3.3	1.44	1.52	2.1	4.29	2.8	1.42
ENSMUSG00000083740	0.74	4.07	2.59	1.69	1.23	-0.12	0.74	0.2	4.34
ENSMUSG00000083743	1.4	2.5	-0.02	-0.01	0.26	0.9	1.5	0.26	2.41
ENSMUSG00000083745	2.52	0.15	0.91	0.38	3.37	4.23	1.14	0.15	0.01
ENSMUSG00000083748	1.23	0.78	10.31	8.75	7.81	4.88	12.64	5.88	1.01
ENSMUSG00000083750	3.46	3.27	5.01	8.24	7.53	4.66	1.75	5.86	6.32
ENSMUSG00000083754	3.77	6.14	11.53	4.4	6.99	6.15	11.95	10.14	4.23
ENSMUSG00000083761	1.57	0.85	1.14	0.1	3.92	3.01	0.88	0.13	0.12
ENSMUSG00000083764	1.07	0.96	2.31	-0.13	2.33	1.24	1.8	1.33	0.29
ENSMUSG00000083767	0.58	2.67	0.68	2.58	2.39	0.68	2.05	1.42	2.99
ENSMUSG00000083773	3.69	3.07	1.52	1.18	4.14	0.62	2.49	2.15	3.99
ENSMUSG00000083774	5.21	9.28	3.76	11.79	8.73	7.41	4.19	3.66	9.89
ENSMUSG00000083780	6.48	14.65	8.89	9.14	8.48	11.03	12.9	10.29	15.62
ENSMUSG00000083783	4.25	6.65	9.95	10.89	6.03	13.45	9.46	7.77	6.82
ENSMUSG00000083793	3.39	0.85	3.81	1.43	2.2	0.24	0.52	4.74	0.24
ENSMUSG00000083796	14.23	9.51	11.43	8.85	15.96	9.7	21.97	8.88	11.03
ENSMUSG00000083798	21.31	23.68	24.98	13.76	18.33	18.62	28.17	13.63	15.57
ENSMUSG00000083804	1.47	0.68	2.24	1.66	0.68	3.47	0.74	0.68	2.76
ENSMUSG00000083807	0.35	1.5	1.69	3.25	0.7	2.55	2.18	3	3.5
ENSMUSG00000083811	0.62	2.32	0.39	1.56	-0.04	2.31	2.65	2.22	0.39
ENSMUSG00000083816	21.23	12.24	23.42	21.54	22.57	22.05	15.41	17.3	21.84
ENSMUSG00000083819	2.59	3.43	2.41	1.5	2.26	0.74	2.79	1.2	0.74
ENSMUSG00000083820	2.49	3.76	6.71	1.08	2.53	4.81	2.58	2.73	2.29
ENSMUSG00000083822	19.03	20.39	20.8	29.88	22.98	27.7	23.22	27.02	25.72
ENSMUSG00000083827	2.56	1.53	1.62	0.83	1.8	6.14	2.05	3.16	5.76
ENSMUSG00000083829	3.86	3.04	4.64	2.97	2.76	1.99	2.52	1.77	5.64
ENSMUSG00000083831	1.76	4.4	7.99	4.69	5.8	3.51	4.11	2.6	4.54
ENSMUSG00000083832	3.88	8.24	8	11.17	7.35	11.01	3.41	4.2	4.03
ENSMUSG00000083836	1.78	3.86	4.16	3.06	3.05	2.23	1.12	1.03	1.65
ENSMUSG00000083837	3.37	4.38	5.35	0.34	0.19	1.28	1.63	2.6	0.34
ENSMUSG00000083843	0.8	0.38	2.55	0.8	5.23	5.09	2.39	0.38	0.85
ENSMUSG00000083844	304.49	308.23	295.58	378.97	370.7	385.44	304.58	382.55	340.25
ENSMUSG00000083849	0.4	0.31	2.72	7.44	0.31	2.57	1.6	5.14	0.42
ENSMUSG00000083852	1.78	2.17	2.61	2.17	0.45	1.69	2.67	2.92	5.21
ENSMUSG00000083853	1.61	0.75	0.14	0.44	1.92	0.94	3.18	0.75	3.28
ENSMUSG00000083854	8.23	8.85	5.66	8.76	11.34	11.1	7.23	12.21	5.37
ENSMUSG00000083856	1.71	3.57	3.05	3.87	1.39	5.42	2.56	2.66	1.46
ENSMUSG00000083859	2.11	3.25	4.08	1.76	0.23	2.07	0.67	3.5	0.3
ENSMUSG00000083863	17.29	13.19	11.29	10.71	17.99	12.52	12.15	13.87	17.8
ENSMUSG00000083864	0.74	1.96	1.42	1.67	4.66	3.95	1.53	1.87	0.5
ENSMUSG00000083866	3.61	1.08	5.33	8.11	6.94	12.94	3.85	3.62	1.3
ENSMUSG00000083872	4.2	5.88	6.53	3.35	3.73	0.79	15.83	10.57	26.14
ENSMUSG00000083875	4.48	5.69	4.93	2.1	3.52	4.59	4.01	2.72	3.53
ENSMUSG00000083879	3.28	2.03	2.32	3.33	4.68	1.32	4.23	1.58	5.1
ENSMUSG00000083885	0.86	2.56	1.21	1.02	1.11	2.89	2.95	1.21	0.29
ENSMUSG00000083890	1.93	0.55	2.59	2.44	1.7	2.43	0.71	0.55	-0.07
ENSMUSG00000083892	50.03	69.38	81.04	32.29	25	31.29	88.5	81.06	71.4
ENSMUSG00000083894	3.36	7.57	5.33	2.11	0.85	0.69	6.57	7.65	8.72
ENSMUSG00000083899	12.36	17.57	23.44	12.5	10.02	10.95	22.78	13.23	19.84
ENSMUSG00000083902	24.94	29.62	23.27	26.81	21.41	22.13	32.9	25.23	26.5
ENSMUSG00000083903	1.42	2.32	1.18	1.77	0.1	0.11	0.8	1.17	1.44
ENSMUSG00000083906	1.43	0.91	1.61	-0.16	1.18	0.48	3.81	2.52	0.48
ENSMUSG00000083907	1.21	1.02	4.57	3.21	5.38	0.49	5.45	0.25	0.49
ENSMUSG00000083911	5.03	9.75	3.18	3.43	5.54	6.66	8.7	7.12	7.5
ENSMUSG00000083912	6.45	11.2	12.2	11.69	12.06	19.88	14.78	10.4	11.64
ENSMUSG00000083914	4.39	9	5.73	2.7	9.7	7.45	9.86	3.05	5.94
ENSMUSG00000083915	1.44	1.86	0.61	1.1	1.24	0.61	2.32	1.35	2.58
ENSMUSG00000083916	2	3.71	5.94	1.7	1.25	1	7.49	9.53	10.95
ENSMUSG00000083919	0.15	0.8	3.22	2.61	3.17	1.18	0.15	0.01	0.25
ENSMUSG00000083921	1.05	0.98	0.14	1.25	2.35	0.94	1.9	0.15	2.25
ENSMUSG00000083922	2.75	1.24	0.79	0.26	0.34	0.75	0.92	0.34	1.01
ENSMUSG00000083937	0.65	2.89	3.69	1.43	2.6	3.45	2.61	2.79	3.41
ENSMUSG00000083950	1.07	0.14	0.33	-0.26	0.14	0.33	1.87	1.22	0.33
ENSMUSG00000083953	0.63	0	0.07	2.51	2.27	5.61	0.63	0	0.07
ENSMUSG00000083960	0.1	1.14	1	2.74	1.42	0.94	0.65	0.27	1.28
ENSMUSG00000083962	0.95	1.07	1.03	1.12	3.46	2.71	2.47	1.43	3.55
ENSMUSG00000083964	1.11	1.71	2.64	2.82	2.29	0.59	0.59	1.22	0.59
ENSMUSG00000083971	1.58	0.82	-0.09	2.7	5.58	1.93	0.84	2.1	2.58
ENSMUSG00000083976	1.07	0.87	2.12	2.18	3.87	-0.02	0.35	0.17	1.3
ENSMUSG00000083985	0.28	0.87	2.08	0.98	1.17	1.01	2.63	1.28	1.31
ENSMUSG00000083986	0.98	1.02	2.84	1.16	2.33	1.8	1.02	2.5	2.35
ENSMUSG00000083992	222.59	264.37	241.92	180.09	256.44	194.41	301.66	311.77	313.04
ENSMUSG00000083995	32.54	40.48	34.67	20.73	31.89	27.59	46.94	28.37	30.01
ENSMUSG00000083998	1.37	2.23	3.13	2.51	1.62	5.91	0.63	0.41	-0.04
ENSMUSG00000084011	4.19	2.48	1.63	2.39	3.29	2.4	3.66	7.1	5.12
ENSMUSG00000084012	2.13	3.17	2.42	2.62	2.08	0.44	0.29	1.08	2.89
ENSMUSG00000084013	12.91	12.85	12.16	8.22	13.4	10.04	10.47	8.08	21.42
ENSMUSG00000084018	0.91	2.63	1.83	0.26	0.4	0.71	1.62	0.4	2.33
ENSMUSG00000084020	9.72	14.54	7.07	13.14	7.52	3.1	20.31	29.02	20.27
ENSMUSG00000084021	1.38	0.77	5.25	1.57	2.16	0.17	1.42	3.56	1.22
ENSMUSG00000084033	19.63	15.28	16.34	15.36	21.03	22.43	18.77	13.15	11.62
ENSMUSG00000084044	0.89	1.55	0.24	1.08	3.04	2.89	0.93	1.13	1.4
ENSMUSG00000084047	1.78	2.6	4.5	1.96	4.36	3.33	3.34	2.51	3.3
ENSMUSG00000084048	1.94	2.21	1.97	3.38	2.75	4.33	2.08	1.75	2.39
ENSMUSG00000084065	7.63	6.25	10.69	5.25	13.14	7.49	3.99	3.08	12.14
ENSMUSG00000084067	20.23	27.9	19.1	20.3	30.47	19.91	19.28	19.16	25.59
ENSMUSG00000084068	3.28	5.01	2.48	2.26	1.92	1.38	0.51	3.11	0.41
ENSMUSG00000084072	1	2.2	0.36	1.17	0.93	2.29	3.04	3.21	1.63
ENSMUSG00000084081	1.14	1.49	1.51	2.95	0.67	3.42	1.85	4.23	1.76
ENSMUSG00000084086	0.5	0.87	0.95	1.37	1.13	0.9	1.23	1.23	2.24
ENSMUSG00000084093	1.41	2.01	1.84	1.59	4.34	2.8	2.19	1.94	2.1
ENSMUSG00000084094	1.36	1.61	1.4	3.29	1.13	1.34	1.44	1.21	1.68
ENSMUSG00000084098	12.59	21.09	12.75	15.05	16.42	21.33	22.95	15.52	22.66
ENSMUSG00000084099	1.24	0.79	-0.02	1.43	2.01	1.82	0.51	2.17	1.19
ENSMUSG00000084104	8.21	17.91	11.13	14.55	12.73	13.12	14.8	11.41	19.39
ENSMUSG00000084105	1.38	0.37	1.79	2.51	0.37	2.54	0.12	1.61	-0.04
ENSMUSG00000084106	11.39	12.2	7.47	6.26	7.97	13.69	10.6	13.93	9.16
ENSMUSG00000084111	4.55	10.11	7.86	6.24	6.44	6.55	10.3	8.14	12.97
ENSMUSG00000084113	1.98	7.69	4.65	6.67	1.83	7.11	2.8	1.93	4.6
ENSMUSG00000084124	11.53	18.9	16.87	14.89	13.93	14.42	19.18	17.74	26.41
ENSMUSG00000084125	3.66	6.67	2.93	4.58	2.84	3.72	1.7	2.99	3.68
ENSMUSG00000084128	3	7.72	8.82	22.29	17.68	7.33	2.64	1.58	3.4
ENSMUSG00000084129	1.01	2.25	1.26	1.19	3.85	1.19	3.2	0.16	1.53
ENSMUSG00000084131	3.03	3.37	2.26	1.23	7.15	2.12	6.04	0.51	4.18
ENSMUSG00000084139	0.99	0.79	0.31	1.16	2.12	3	1.73	3.46	2.67
ENSMUSG00000084140	6.69	5.45	4.68	2.17	3.6	9.1	3.47	3.92	4.64
ENSMUSG00000084142	0.23	1.03	0.15	1.16	2.48	4.05	1.79	1.42	2.21
ENSMUSG00000084145	8.88	4.78	4.85	5.9	4.06	5.56	6.43	11.54	4.55
ENSMUSG00000084159	312.44	331.44	354.21	291.69	382.96	326.17	351.23	353.24	315.99
ENSMUSG00000084164	2.86	1.39	2.28	2.91	0.64	3.1	0.87	1.72	0.27
ENSMUSG00000084168	2.56	1.36	4.13	2.91	5.46	3.86	5.44	9.03	7.88
ENSMUSG00000084170	1.04	0.87	2.09	1.39	1.16	0.42	1.84	1.28	0.42
ENSMUSG00000084177	0.81	2.1	3.37	1.68	3.84	6.35	4.46	1.61	2.08
ENSMUSG00000084186	1.2	2.11	2.05	0.48	0.82	0.26	0.48	0.91	0.26
ENSMUSG00000084190	0.22	1.35	0.32	1.17	0.45	0.32	2.91	1.75	3.67
ENSMUSG00000084202	0.07	1.71	1.04	1.8	2.22	0.99	0.8	0.18	2.49
ENSMUSG00000084203	1.78	1.3	3.4	1.22	1.56	3.19	1.87	2.78	1.1
