ID	LP_r1	LP_r2	LP_r3	ML_r1	ML_r2	ML_r3	MLN_r1	MLN_r2	MLN_r3
ENSMUSG00000004846	393.13	498.27	433.77	391.33	904.69	302.09	149.09	325.41	227.13
ENSMUSG00000004849	1233.04	1736.56	1288.17	1637.46	1890.48	2344.99	2567.19	1648.19	1695.91
ENSMUSG00000097558	7.4	0.78	1.38	2.35	0.97	11.33	32.61	0	14.25
ENSMUSG00000001313	39.78	58.3	41.51	23.53	35.72	42.29	13.98	21.15	14.25
ENSMUSG00000034203	584.61	652.18	509.18	477.59	574.48	655.54	423.98	397	219.11
ENSMUSG00000025226	87.88	139.92	156.35	192.14	349.52	306.62	557.23	244.06	271.67
ENSMUSG00000084834	0	4.66	1.38	2.35	0.97	0	0.93	0.81	0
ENSMUSG00000025224	1292.24	1431.06	1791.81	1155.95	953.93	859.45	1069.74	1713.28	1925.71
ENSMUSG00000055538	185	253.41	206.85	149	75.31	55.89	47.52	37.42	110.45
ENSMUSG00000055531	2966.52	2621.16	2877.27	2209.16	1549.66	1465.9	2278.33	2510.53	2441.43
ENSMUSG00000050721	12434.03	12779.3	12858.84	10080.43	13831.04	5020.01	2544.83	4568.73	4742.13
ENSMUSG00000025228	2596.51	2888.56	2914.63	2964.37	2348.14	1686.43	5622.67	2910.78	2566.13
ENSMUSG00000040359	912.06	816.97	900.06	711.29	542.62	706.14	262.78	668.71	506.81
ENSMUSG00000040350	105.45	101.83	106.54	757.56	819.72	799.79	1621.39	1598.57	1317.36
ENSMUSG00000115428	0	0	0	1.57	0	12.84	0	0	9.8
ENSMUSG00000040354	2615.94	2730.76	2925.01	1987.23	1307.31	920.62	1550.57	1211.33	962.86
ENSMUSG00000041912	206.28	95.61	125.91	111.36	90.76	76.28	234.82	205.01	263.65
ENSMUSG00000063696	191.48	221.54	162.58	185.08	268.41	338.34	285.14	131.79	154.98
ENSMUSG00000015134	62.9	45.86	68.49	163.12	152.55	236.39	92.25	86.23	209.32
ENSMUSG00000002033	54.58	51.3	35.28	193.7	274.21	364.78	2225.21	567.84	595.88
ENSMUSG00000017446	6.48	10.88	16.6	6.27	29.93	1.51	0.93	1.63	1.78
ENSMUSG00000040505	0	0	9.69	0	0	0	0	0	0
ENSMUSG00000116840	0	1.55	5.53	0.78	0	0	1.86	20.34	5.34
ENSMUSG00000067369	515.23	450.07	318.24	488.57	272.28	348.92	687.69	558.89	464.06
ENSMUSG00000036027	2.78	12.44	1.38	12.55	0	27.19	0	20.34	0
ENSMUSG00000067365	1351.44	1349.44	1254.27	1626.48	2398.35	3647.76	3406.77	3379.37	3563.73
ENSMUSG00000067367	1030.46	1109.25	980.31	1102.62	1089.1	1481.76	1106.08	792.37	713.46
ENSMUSG00000085184	9.25	12.44	7.61	11.76	1.93	21.9	19.57	2.44	0
ENSMUSG00000094205	0	0	4.84	3.92	2.9	5.29	0	0.81	0
ENSMUSG00000056370	8.33	0.78	0.69	4.71	5.79	5.29	0.93	3.25	3.56
ENSMUSG00000083924	4.63	0	0	0	0	0	0	3.25	11.58
ENSMUSG00000083922	0	0.78	0.69	2.35	1.93	0	0.93	0.81	0
ENSMUSG00000047515	97.13	88.62	101.7	61.95	56	58.91	49.39	75.66	137.17
ENSMUSG00000047514	2478.11	2405.84	2707.09	2419.33	1575.72	1373.01	1701.52	2072.04	1861.58
ENSMUSG00000047517	134.13	178.01	793.52	0.78	0.97	0	0.93	1.63	1.78
ENSMUSG00000083928	0	1.55	2.08	2.35	1.93	1.51	1.86	1.63	5.34
ENSMUSG00000057396	55.5	10.88	37.36	42.35	36.69	9.06	34.48	21.97	0
ENSMUSG00000085457	0	1.55	0	0	0	0	0	23.59	3.56
ENSMUSG00000066090	7.4	7	16.6	5.49	22.21	17.37	10.25	10.58	13.36
ENSMUSG00000065219	0.93	1.55	2.08	0	4.83	3.02	0	0	1.78
ENSMUSG00000110279	12.95	10.88	7.61	726.98	304.14	361.75	459.39	144.81	118.46
ENSMUSG00000110278	0	0	4.84	0.78	0	7.55	13.05	0	0
ENSMUSG00000110277	172.05	134.48	184.72	261.15	210.48	216.75	201.28	296.94	364.3
ENSMUSG00000110270	15.73	10.11	0	10.19	9.66	6.8	12.11	13.83	27.61
ENSMUSG00000103391	0	7.77	0	0	0	0.76	0	11.39	0
ENSMUSG00000103393	0	0	0	1.57	0	0	0	6.51	0
ENSMUSG00000103396	0.93	0.78	2.08	1.57	0	4.53	0	0.81	1.78
ENSMUSG00000109947	0	0	0	1.57	1.93	4.53	0	0	3.56
ENSMUSG00000109946	29.6	16.32	0.69	17.25	0	24.17	0.93	6.51	3.56
ENSMUSG00000111892	4.63	3.11	3.46	1.57	6.76	0	0.93	0	0
ENSMUSG00000109940	3.7	10.11	20.06	0.78	0.97	0	0	0	0
ENSMUSG00000052613	0	0	0	0	0	3.78	0	7.32	0
ENSMUSG00000016024	0	10.88	7.61	0.78	0.97	25.68	0	13.83	1.78
ENSMUSG00000107891	1.85	3.11	0.69	1.57	0.97	6.8	3.73	1.63	4.45
ENSMUSG00000054612	22.2	42.75	35.28	57.25	95.59	95.91	72.68	55.32	25.83
ENSMUSG00000054611	1659.47	1645.61	1750.99	1180.26	1037.93	1015.03	890.83	1847.51	1895.43
ENSMUSG00000054618	6.48	0	0	12.55	0	10.57	0	1.63	0.89
ENSMUSG00000054619	285.83	358.35	340.37	323.89	164.14	365.53	109.02	144.81	149.64
ENSMUSG00000106416	2.78	5.44	8.3	2.35	12.55	3.78	6.52	4.88	20.49
ENSMUSG00000063687	0	0	22.83	0	0	0.76	0	0.81	0.89
ENSMUSG00000063684	42.55	24.87	31.13	32.15	28.97	40.78	33.55	31.73	25.83
ENSMUSG00000036106	1356.07	1759.1	1569.74	1847.63	944.28	2262.67	437.96	441.74	300.17
ENSMUSG00000050668	507.83	467.18	515.41	613.26	599.59	537.72	938.35	660.58	755.32
ENSMUSG00000039396	663.23	574.45	890.37	356.04	143.86	382.9	35.41	218.84	119.36
ENSMUSG00000017376	123.95	135.26	183.33	101.17	190.21	228.08	206.87	220.46	152.31
ENSMUSG00000067586	29.6	63.74	26.98	176.45	168	52.87	62.43	143.99	81.05
ENSMUSG00000021902	383.88	380.89	330.69	234.48	167.03	231.86	408.14	277.41	336.69
ENSMUSG00000021903	10.18	32.65	6.23	0	0	0	0	0	0
ENSMUSG00000021900	127.65	149.25	178.49	207.04	204.69	110.26	240.41	244.06	171.91
ENSMUSG00000021901	2710.29	2458.69	1946.09	2312.68	1964.83	1200.06	1929.82	2553.64	2398.68
ENSMUSG00000021908	24.05	17.1	21.45	31.37	40.55	19.64	64.3	91.11	131.82
ENSMUSG00000033544	12.95	15.55	16.6	14.12	0.97	1.51	26.09	3.25	6.23
ENSMUSG00000100153	71.23	62.96	50.5	67.44	64.69	89.87	47.52	51.25	57.01
ENSMUSG00000100150	71.23	52.08	39.43	101.95	112.97	256.78	310.3	124.47	100.65
ENSMUSG00000100157	0	0.78	0	3.92	1.93	0	0	6.51	0
ENSMUSG00000033540	841.76	731.47	788.67	708.16	808.14	549.81	812.56	1262.58	1111.6
ENSMUSG00000033543	1080.42	1263.16	1281.94	1528.45	2176.28	2471.11	1610.2	1243.87	1310.23
ENSMUSG00000033200	0	0	15.22	3.14	0	12.08	0	0	0
ENSMUSG00000033208	0	4.66	0	0	0	0.76	0	4.88	0
ENSMUSG00000101823	8.33	10.88	1.38	10.19	24.14	3.78	4.66	1.63	14.25
ENSMUSG00000108709	5.55	7.77	0.69	8.63	11.59	43.8	27.95	4.88	16.03
ENSMUSG00000108702	14.8	7.77	8.3	9.41	11.59	11.33	9.32	4.07	6.23
ENSMUSG00000108700	0	0.78	0	0	3.86	5.29	4.66	3.25	0
ENSMUSG00000108701	14.8	15.55	14.53	25.88	26.07	9.06	8.39	14.64	44.54
ENSMUSG00000049235	12.95	13.21	6.92	11.76	15.45	21.15	8.39	9.76	6.23
ENSMUSG00000049232	224.78	322.59	310.63	184.29	333.1	290.76	174.25	309.14	235.15
ENSMUSG00000049233	5.55	4.66	3.46	10.19	3.86	15.1	10.25	4.88	4.45
ENSMUSG00000049230	36.08	7.77	14.53	17.25	11.59	12.08	7.45	21.97	18.7
ENSMUSG00000049231	0.93	0	0.69	0.78	1.93	2.27	5.59	3.25	1.78
ENSMUSG00000038523	0	0	0.69	5.49	2.9	6.8	2.8	2.44	5.34
ENSMUSG00000038520	900.04	1012.08	943.64	1853.91	1752.41	1243.86	2381.76	3206.09	2934.89
ENSMUSG00000038521	40.7	111.94	98.93	0.78	3.86	1.51	3.73	6.51	4.45
ENSMUSG00000038527	0.93	0	4.84	18.04	0	19.64	0.93	14.64	22.27
ENSMUSG00000038524	274.73	273.62	165.34	327.02	237.52	287.74	467.78	428.73	423.98
ENSMUSG00000038525	385.73	324.92	453.83	321.53	222.07	315.69	513.44	321.34	334.91
ENSMUSG00000037185	1372.72	1141.12	1378.8	1028.12	1640.41	806.58	22.36	296.94	301.06
ENSMUSG00000037188	35.15	5.44	0	100.38	3.86	50.6	36.34	63.45	75.71
ENSMUSG00000042082	1156.27	973.99	1242.51	461.12	443.17	203.16	272.09	257.89	211.99
ENSMUSG00000000159	10.18	10.88	8.99	5.49	2.9	29.45	0	13.02	32.96
ENSMUSG00000036580	208.13	178.79	215.16	251.74	152.55	151.05	153.75	301	288.59
ENSMUSG00000036586	0.93	2.33	4.84	2.35	6.76	15.1	12.11	6.51	9.8
ENSMUSG00000036587	0	3.89	0	134.1	2.9	45.31	0.93	6.51	0
ENSMUSG00000036585	13.88	13.99	0	2.35	25.1	40.78	1.86	10.58	0
ENSMUSG00000018821	1176.62	1214.19	1198.23	8886.06	12827.87	11784.59	17340.44	9076.46	8483.11
ENSMUSG00000018822	0	11.66	0.69	7.84	0	2.27	0	0	1.78
ENSMUSG00000049588	915.76	1374.32	1287.48	668.16	490.48	659.31	242.28	268.46	163
ENSMUSG00000105259	0	0	0	0	0	13.59	0	2.44	8.02
ENSMUSG00000105257	0	0	0.69	4.71	0	3.78	8.39	8.95	4.45
ENSMUSG00000116861	11.1	7	3.46	3.92	19.31	21.15	19.57	8.95	3.56
ENSMUSG00000037239	47.18	52.08	56.73	87.05	158.34	114.79	42.86	142.37	161.22
ENSMUSG00000097799	2.78	3.11	1.38	0.78	0	0.76	0	0.81	4.45
ENSMUSG00000116864	6.48	4.66	6.23	9.41	6.76	6.04	8.39	5.69	10.69
ENSMUSG00000056608	1331.09	1287.26	1312.38	741.09	454.76	765.05	541.39	1173.1	1051.93
ENSMUSG00000097790	1.85	1.55	3.46	4.71	4.83	3.02	11.18	4.07	4.45
ENSMUSG00000097791	4.63	0	0.69	33.72	29.93	6.04	25.16	34.17	8.91
ENSMUSG00000097796	0	4.66	2.77	10.19	1.93	10.57	31.68	10.58	0.89
ENSMUSG00000097797	1.85	0	3.46	1.57	12.55	18.13	0.93	1.63	0
ENSMUSG00000037235	577.21	743.13	638.55	855.59	815.86	1322.41	1165.72	497.87	503.25
ENSMUSG00000035152	2512.34	1997.74	2166.09	1389.65	1342.07	682.73	1997.85	1967.09	2151.06
ENSMUSG00000027999	111.93	131.37	115.53	375.64	192.14	531.68	339.19	229.41	126.48
ENSMUSG00000027998	1357.92	1148.89	1196.15	1326.12	1414.48	1558.79	944.88	1151.95	1100.92
ENSMUSG00000027997	697.46	901.7	781.76	995.18	1162.48	1111.7	763.17	378.29	407.94
ENSMUSG00000027996	59.2	19.43	15.91	12.55	30.9	35.5	21.43	21.97	40.97
ENSMUSG00000027995	1462.45	1220.41	1488.79	2190.34	3876.55	1604.11	158.41	555.63	677.83
ENSMUSG00000027994	61.05	49.75	124.53	484.65	727.03	756.74	138.84	88.67	113.12
ENSMUSG00000027993	26.83	48.97	35.28	98.03	27.03	64.95	42.86	108.2	166.56
ENSMUSG00000082926	21.28	21.77	16.6	23.53	38.62	30.21	37.27	20.34	29.39
ENSMUSG00000076550	0	2.33	0	97.24	3.86	1453.06	3.73	30.91	15.14
ENSMUSG00000076552	2.78	1796.41	654.46	7.06	56.97	763.54	21.43	7.32	193.28
ENSMUSG00000076555	813.09	638.97	149.43	122.34	1080.41	6546.33	8.39	189.55	51.66
ENSMUSG00000042477	0	0	0.69	0.78	0	0	22.36	0	0
ENSMUSG00000076556	1765.85	1014.42	4101.79	1952.72	32.83	2280.04	26.09	21.15	108.67
ENSMUSG00000042472	1300.57	939.01	1320.68	1010.87	1044.69	802.05	847.03	1308.14	1151.69
ENSMUSG00000104708	0	0	0	3.92	0	0	0	0	0
ENSMUSG00000103197	208.13	236.31	206.85	250.17	280	227.32	160.27	294.49	431.99
ENSMUSG00000104701	0	0.78	2.77	3.14	1.93	9.82	0.93	0	3.56
ENSMUSG00000104706	3.7	1.55	19.37	5.49	0	0	7.45	8.95	0
ENSMUSG00000104704	17.58	11.66	7.61	9.41	0	5.29	9.32	0	6.23
ENSMUSG00000048186	16.65	1.55	0.69	2.35	0	0	0	0	0
ENSMUSG00000108185	9.25	14.77	0	1.57	0	1.51	0.93	2.44	0
ENSMUSG00000039693	4.63	2.33	0.69	11.76	31.86	35.5	51.25	13.02	53.44
ENSMUSG00000111079	0.93	0	0.69	3.14	9.66	0	0.93	8.14	6.23
ENSMUSG00000039697	2793.54	2611.83	3221.8	1395.14	1049.52	1126.05	13705.37	3533.12	3806
ENSMUSG00000112808	86.95	76.18	70.57	137.24	86.9	199.38	84.8	57.76	45.43
ENSMUSG00000031176	1925.88	1092.15	1252.19	1355.93	1099.72	1046.75	1011.97	1332.55	1505.3
ENSMUSG00000090222	7.4	0.78	11.76	4.71	0	3.78	0	0	0
ENSMUSG00000031174	130.43	66.85	104.46	152.14	38.62	73.26	143.5	141.55	117.57
ENSMUSG00000031173	12.95	4.66	20.06	0	0	49.09	0	0	0
ENSMUSG00000031171	387.58	395.66	390.88	460.34	417.1	442.56	203.14	171.65	192.39
ENSMUSG00000085687	3.7	16.32	19.37	28.23	22.21	10.57	1.86	3.25	29.39
ENSMUSG00000070867	0.93	0.78	0.69	19.61	6.76	6.8	0.93	2.44	10.69
ENSMUSG00000070868	585.53	473.39	469.75	199.98	165.1	239.41	0.93	38.24	102.43
ENSMUSG00000039349	0	5.44	6.92	0	0	0.76	0	0	0
ENSMUSG00000034520	5.55	5.44	2.77	3.92	23.17	6.04	31.68	9.76	7.13
ENSMUSG00000043668	11.1	1.55	28.36	33.72	68.55	95.16	13.05	119.59	92.63
ENSMUSG00000102704	0	4.66	7.61	10.19	0	1.51	12.11	7.32	12.47
ENSMUSG00000039347	7.4	17.1	0	5.49	0.97	0	23.3	0	0
ENSMUSG00000102700	0	0	0	6.27	14.48	0	6.52	23.59	0
ENSMUSG00000021120	214.6	244.08	260.12	105.87	93.66	186.54	100.64	198.5	233.37
ENSMUSG00000114162	0.93	1.55	0.69	3.14	4.83	3.02	3.73	0.81	1.78
ENSMUSG00000114167	7.4	6.22	4.84	14.9	11.59	12.84	13.05	5.69	3.56
ENSMUSG00000114165	4.63	11.66	5.53	3.14	5.79	6.8	0.93	1.63	1.78
ENSMUSG00000029735	444.93	498.27	743.71	276.83	346.62	206.18	695.15	619.9	791.84
ENSMUSG00000114169	4.63	0.78	8.3	1.57	7.72	0	0.93	3.25	0
ENSMUSG00000029730	3388.32	4093.42	3383.69	2722.83	1282.21	1953.78	1454.59	1371.6	1222.94
ENSMUSG00000089988	53.65	56.75	49.12	44.7	69.52	96.67	85.73	28.47	43.64
ENSMUSG00000025428	15868.6	15863.75	15211.02	16152.69	13687.18	14613.68	15686.44	14061.71	13209.21
ENSMUSG00000089983	0.93	2.33	0.69	8.63	0.97	0.76	0	0.81	0
ENSMUSG00000089984	6.48	5.44	4.84	15.68	0	4.53	9.32	7.32	3.56
ENSMUSG00000089987	2.78	0.78	0	0.78	5.79	0	3.73	0	4.45
ENSMUSG00000069020	612.36	714.37	623.33	381.92	405.52	611.74	676.51	327.04	329.56
ENSMUSG00000037049	220.15	266.62	181.26	706.59	554.21	383.66	219.91	276.6	285.03
ENSMUSG00000025630	3355.02	3396.93	3052.31	2991.03	2823.17	4168.11	3581.96	1805.2	1932.84
ENSMUSG00000114295	9.25	5.44	3.46	7.06	9.66	17.37	10.25	4.88	8.02
ENSMUSG00000050271	45.33	45.09	20.75	47.84	4.83	21.15	18.64	129.35	63.24
ENSMUSG00000081750	1.85	1.55	0.69	2.35	0.97	5.29	3.73	2.44	3.56
ENSMUSG00000050272	7.4	21.77	20.06	2031.14	1169.24	682.73	55.91	953.45	1129.42
ENSMUSG00000035697	12112.12	13377.07	14731.59	15398.26	12742.9	8549.19	15383.6	24558.58	23268.88
ENSMUSG00000035696	730.76	678.61	1048.8	727.76	841.93	604.94	805.1	1116.96	889.82
ENSMUSG00000042138	263.63	373.9	390.19	403.88	333.1	302.09	312.16	309.14	298.39
ENSMUSG00000035692	1626.17	1346.34	989.99	1660.2	2576	2326.86	1681.02	2413.72	2331.88
ENSMUSG00000035699	12.03	26.43	25.6	0.78	26.07	15.86	8.39	21.97	32.96
ENSMUSG00000007812	3002.59	1543	2029.1	1529.24	949.1	1120.76	950.47	988.43	1581.9
ENSMUSG00000007815	7171.63	6720.79	6243.67	6909.02	7449.93	7184.49	8382.75	7080.89	6822.83
ENSMUSG00000007817	3630.68	3518.97	4311.42	1867.24	1876.97	1694.73	1523.54	2454.39	2959.83
ENSMUSG00000028062	995.31	1149.67	1108.29	930.09	1500.41	1721.17	1315.75	671.97	489
ENSMUSG00000028063	1189.57	855.84	826.03	2255.43	2313.38	2613.85	1513.29	2066.34	1775.18
ENSMUSG00000028060	1369.94	1291.14	1503.32	1596.68	1137.38	1348.08	1300.84	1680.73	1976.48
ENSMUSG00000028066	752.04	1001.98	926.35	851.67	840.97	1329.2	1746.25	610.95	513.94
ENSMUSG00000028064	372.78	416.65	479.43	3132.2	4719.45	2290.61	5605.9	4496.33	3986.81
ENSMUSG00000028068	1310.74	1178.43	1184.39	352.9	231.72	78.54	8.39	96.81	113.12
ENSMUSG00000028069	258.08	322.59	239.37	263.5	240.41	420.66	259.98	158.64	118.46
ENSMUSG00000002578	41.63	62.96	98.24	137.24	230.76	58.91	473.37	767.96	874.68
ENSMUSG00000018924	0	12.44	18.68	72.93	141.93	13.59	91.32	15.46	40.97
ENSMUSG00000018925	0.93	1.55	0.69	40	40.55	15.1	266.5	181.42	149.64
ENSMUSG00000042436	120.25	214.54	197.17	3.92	6.76	14.35	6.52	5.69	9.8
ENSMUSG00000020651	0	0	0	0	0	0	0	17.9	0
